date,open,close,high,low,volumeP,pos,neg,pos,neg
1060906,116,115.5,116.5,115,3508485304,0.666666667,0.333333333,0.5,0.5
1060907,115.5,115.5,116.5,115,2931630694,0.333333333,0.666666667,0.178295811,0.821704189
1060908,116,117,117.5,115.5,4635824887,0.928571429,0.071428571,0.32136717,0.67863283
1060911,117.5,116,118,115.5,2452053016,0.666666667,0.333333333,0.5,0.5
1060912,117,117,117.5,116,2297617623,0.333333333,0.666666667,0.264346692,0.735653308
1060913,116.5,115.5,117.5,115.5,2851864300,0.484848485,0.515151515,0.348188684,0.651811316
1060914,115.5,114.5,115.5,114,3563543230,0.333333333,0.666666667,0.5,0.5
1060915,114,115,115,114,6093815955,0.916666667,0.083333333,0.384568159,0.602444828
1060918,114,114,115,113,5321846933,0.571428571,0.428571429,0.5,0.5
1060919,113.5,110,114,110,10956198259,0.588235294,0.411764706,0.333460607,0.639512366
1060920,109,106.5,110,106.5,10663297859,0.592592593,0.407407407,0.39400806,0.561215821
1060921,105.5,111,112,105,11532548812,0.541666667,0.458333333,0.252712766,0.747287234
1060922,109,108,110,108,6370532986,0.5,0.5,0.376521871,0.623478129
1060925,107,105,107,105,7516424351,0.6875,0.3125,0.5,0.5
1060926,104,103.5,106,103,7619053596,0.533333333,0.466666667,0.280609209,0.719390791
1060927,105,105,105.5,104.5,3977834087,0.470588235,0.529411765,0.5,0.5
1060928,106,104.5,106,104,3872097235,0.307692308,0.692307692,0.283312708,0.716687292
1060929,104.5,105,105.5,103.5,3720368822,0.6,0.4,0.38540131,0.61459869
1060930,106,107,107,105.5,1689225640,0.666666667,0.333333333,0.207072108,0.792927892
1061002,108,107,108,107,2654340069,0.636363636,0.363636364,0.5,0.5
1061003,107.5,106,108,106,2773332766,0.666666667,0.333333333,0.5,0.5
1061005,106.5,106,107,105,2388118802,0.925925926,0.074074074,0.224578357,0.775421643
1061006,106.5,106.5,107,106,2380750855,0.666666667,0.333333333,0.5,0.5
1061011,107.5,107,109,107,4757774867,0.933333333,0.066666667,0.501567788,0.498432212
1061012,108.5,108,109,107.5,4532907796,0.642857143,0.357142857,0.5,0.5
1061013,108,108,108,107,2897914752,0.857142857,0.142857143,0.5,0.5
1061016,109,109.5,110,108,3802487637,0.692307692,0.307692308,0.5,0.5
1061017,111,110.5,111,109.5,4469022700,0.333333333,0.666666667,0.5,0.5
1061018,111.5,111.5,112,110,4357759206,0.384615385,0.615384615,0.5,0.5
1061019,112,113,113.5,111.5,5053980153,0.65,0.35,0.383201693,0.616798307
1061020,112,112,113,111,3242768048,0.588235294,0.411764706,0.5,0.5
1061023,112.5,109.5,113,109,3449871080,0.692307692,0.307692308,0.5,0.5
1061024,110,109.5,111.5,109,3101492306,0.555555556,0.444444444,0.5,0.5
1061025,111,111,111.5,110,3307846328,0.647058824,0.352941176,0.5,0.5
1061026,110,110.5,111.5,110,2171214762,0.375,0.625,0.5,0.5
1061027,111.5,110,112,110,2996616850,0.555555556,0.444444444,0.5,0.5
1061030,113,111.5,114,111.5,4736954050,0.764705882,0.235294118,0.5,0.5
1061031,112.5,112,113,111.5,3727025812,0.826086957,0.173913043,0.5,0.5
1061101,112.5,112,113,111.5,2366251670,0.636363636,0.363636364,0.5,0.5
1061102,111.5,112.5,113,111.5,2667065400,0.538461538,0.461538462,0.5,0.5
1061103,113,113,114.5,112.5,3863385608,0.875,0.125,0.5,0.5
1061106,114.5,113,114.5,113,2603026036,0.533333333,0.466666667,0.5,0.5
1061107,114,112,114,112,3389568949,0.818181818,0.181818182,0.331719736,0.668280264
1061108,112.5,111,113,111,2889011259,0.8,0.2,0.289684477,0.636786111
1061109,111,108.5,111.5,108.5,4501231927,0.684210526,0.315789474,0.5,0.5
1061110,106.5,107.5,108,106,5555682755,0.5625,0.4375,0.363451326,0.626447664
1061113,107.5,107,108,106.5,2612825434,0.571428571,0.428571429,0.5,0.5
1061114,108,106,108,106,2940395813,0.8,0.2,0.234394476,0.765605524
1061115,103,103,104.5,103,13226464796,0.708333333,0.291666667,0.363732312,0.636267688
1061116,102.5,104,104.5,102.5,5071354306,0.4375,0.5625,0.427740492,0.572259508
1061117,105.5,105.5,106.5,105.5,5666574244,0.666666667,0.333333333,0.286367779,0.713632221
1061120,105.5,104,105.5,104,3659590111,0.333333333,0.666666667,0.331824752,0.668175248
1061121,104.5,104,105,104,3635115435,0.785714286,0.214285714,0.229783496,0.770216504
1061122,104,104,105,104,4973975333,0.25,0.75,0.5,0.5
1061123,104,106,106,104,3290078818,0.6,0.4,0.5,0.5
1061124,105,104.5,106,104.5,2437422515,0.545454545,0.454545455,0.5,0.5
1061127,104.5,103,105,103,3747390501,0.6,0.4,0.287728186,0.712271814
1061128,103,102.5,103.5,102,3912811639,0.5,0.5,0.5,0.5
1061129,103,103,103.5,102.5,3083270813,0.7,0.3,0.5,0.5
1061130,102,100,102.5,100,7954419659,0.428571429,0.571428571,0.197499305,0.802500695
1061201,100,99.1,100.5,98,8098927195,0.826086957,0.173913043,0.5,0.5
1061204,98.5,99,99.3,98,4268583255,0.5,0.5,0.501371378,0.498628622
1061205,97.8,95.6,97.9,95.5,9042519496,0.409090909,0.590909091,0.467513447,0.532486553
1061206,93.5,93,94.5,93,9246060750,0.545454545,0.454545455,0.5,0.5
1061207,93.6,93.6,94.3,93,3777300282,0.55,0.45,0.250553325,0.749446675
1061208,93.2,93.6,94.3,92.5,4229170616,0.736842105,0.263157895,0.344393653,0.651557764
1061211,95.7,96,97.3,95.6,7004102745,0.8,0.2,0.300324609,0.685389677
1061212,96,94.1,96,94,4817222975,0.785714286,0.214285714,0.459217602,0.540782398
1061213,93.5,93.7,94.1,93.3,3460214466,0.866666667,0.133333333,0.5,0.5
1061214,94.1,94.9,95.5,94.1,3092263108,0.76,0.24,0.5,0.5
1061215,94.5,93.5,94.6,93.5,4857630447,0.541666667,0.458333333,0.5,0.5
1061218,94.5,93.6,94.5,93.6,2028845153,0.25,0.75,0.5,0.5
1061219,93.1,91.2,93.5,91.2,6315134208,0.428571429,0.571428571,0.320931849,0.679068151
1061220,90.5,92.7,92.7,90.5,3718354391,0.647058824,0.352941176,0.230384827,0.769615173
1061221,93,92.3,93.1,92.3,1927319135,0.470588235,0.529411765,0.5,0.5
1061222,92.9,92.9,92.9,92.4,1599175929,0.333333333,0.666666667,0.5,0.5
1061225,93,92.1,93.2,92.1,1164228065,0.6,0.4,0.395067966,0.604932034
1061226,92,91.2,92.1,90.5,2428142618,0.333333333,0.666666667,0.234120071,0.765879929
1061227,91.7,92.2,92.2,91.5,1951241831,0.5,0.5,0.5,0.5
1061228,93.2,94.3,94.7,92.9,3790829291,0.65,0.35,0.5,0.5
1061229,94.7,95.2,95.3,94.6,3600566871,0.785714286,0.214285714,0.197853455,0.802146545
1070102,95.4,95,95.7,94.3,2717808150,0.789473684,0.210526316,0.5,0.5
1070103,95,94,95.3,94,5524486037,0.818181818,0.181818182,0.5,0.5
1070104,93.6,92.6,93.9,92.5,4991911000,0.777777778,0.222222222,0.341218758,0.658781242
1070105,92.3,93,93,91.6,5464513791,0.714285714,0.285714286,0.5,0.5
1070108,92.3,91.8,92.6,91.7,4603246988,0.75,0.25,0.234416021,0.712952401
1070109,92.5,91.8,92.6,91.8,3486758152,0.5,0.5,0.5,0.5
1070110,91.2,90.8,91.5,90.6,5095360964,0.777777778,0.222222222,0.348309267,0.651690733
1070111,91.2,91.4,92.5,90.9,6098320187,0.52,0.48,0.350951187,0.608232486
1070112,91.6,91.8,92.4,91.5,4502608788,0.857142857,0.142857143,0.5,0.5
1070115,92.7,93.3,93.3,92.4,3907221469,0.916666667,0.083333333,0.468251324,0.531748676
1070116,93.6,93.4,93.7,93,3794403900,0.692307692,0.307692308,0.5,0.5
1070117,92.8,93.4,93.5,92.6,3468798922,0.6,0.4,0.410313026,0.589686974
1070118,94.1,93.8,94.8,93.8,5319182705,0.75,0.25,0.5,0.5
1070119,94,96.9,96.9,94,9732794022,0.823529412,0.176470588,0.198130988,0.801869012
1070122,97.2,96.6,97.4,96.1,5923959151,0.818181818,0.181818182,0.445768432,0.554231568
1070123,96,96.9,96.9,95.5,4827590551,0.166666667,0.833333333,0.5,0.5
1070124,96.8,95.9,96.8,95.8,4066850522,0.25,0.75,0.5,0.5
1070125,95.2,95.4,96.5,95.2,5450068563,0.588235294,0.411764706,0.5,0.5
1070126,95.2,95.4,96.1,95,4377351726,0.375,0.625,0.538099301,0.461900699
1070129,95.4,94.7,95.7,94.5,4384712966,0.705882353,0.294117647,0.5,0.5
1070130,94.2,93.6,94.9,93.6,3607754561,0.590909091,0.409090909,0.296804593,0.703195407
1070131,92.1,92.2,93,92.1,5261949172,0.70212766,0.29787234,0.254522127,0.745477873
1070201,92.6,93.5,94.8,92.6,3825133269,0.633333333,0.366666667,0.285273989,0.693892678
1070202,93.8,95.2,95.4,93.7,4542738388,0.846153846,0.153846154,0.451450178,0.548549822
1070205,92.5,92.8,93.5,92.5,5692109488,0.368421053,0.631578947,0.511675686,0.443452519
1070206,90.6,89.2,91.2,88.1,12905089773,0.333333333,0.666666667,0.354754104,0.645245896
1070207,91.3,90,91.3,90,6523943797,0.375,0.625,0.464991228,0.535008772
1070208,90,89,90.4,89,3623003430,0.722222222,0.277777778,0.473227495,0.526772505
1070209,86.1,87.5,88,86.1,5875929519,0.384615385,0.615384615,0.380388156,0.619611844
1070212,87.7,87.6,88.6,87.6,5609624325,0.814814815,0.185185185,0.296010149,0.67368682
1070221,88.2,88.2,89,88.2,5482551405,0.4,0.6,0.444540831,0.555459169
1070222,87.8,87.9,88.4,87.6,4004702580,0.5,0.5,0.5,0.5
1070223,88.1,88.9,89.7,88.1,4772559540,0.4,0.6,0.5,0.5
1070226,89,88.8,89.8,88.8,3657402773,0.727272727,0.272727273,0.5,0.5
1070227,89.5,88.1,89.7,88.1,3692299392,0.5,0.5,0.259664543,0.740335457
1070301,87.8,87.9,88.3,87.5,3698227165,0.25,0.75,0.5,0.5
1070302,87.2,87.8,87.8,87,2461227316,0.3,0.7,0.5,0.5
1070305,87.7,87,88.1,87,2738562304,0.5,0.5,0.5,0.5
1070306,88.3,88.2,88.8,87.8,3124639407,0.727272727,0.272727273,0.5,0.5
1070307,88.6,88.5,90.1,88.3,3940688349,0.466666667,0.533333333,0.5,0.5
1070308,89.4,89.4,89.9,88.6,2990943927,0.565217391,0.434782609,0.529815743,0.470184257
1070309,91,91.9,92.3,90.3,8001130684,0.78125,0.21875,0.428637519,0.571362481
1070312,93.9,94.3,94.5,93.2,8336163178,0.681818182,0.318181818,0.300645077,0.699354923
1070313,95,95.2,96.5,94.8,8235473275,0.894736842,0.105263158,0.382477699,0.617522301
1070314,94.1,93.3,94.4,93.3,4670636869,0.818181818,0.181818182,0.582349821,0.417650179
1070315,92.8,93.4,94.7,92.3,3886535793,0.428571429,0.571428571,0.5,0.5
1070316,94.1,92.8,94.1,92.8,6668268394,0.25,0.75,0.5,0.5
1070319,92.6,92.9,93.5,92.4,2763669263,0.333333333,0.666666667,0.264625367,0.735374633
1070320,92.7,92.6,92.9,92.4,2584515023,0.476190476,0.523809524,0.295341569,0.704658431
1070321,92.2,92.4,92.9,92.2,2608174566,0.769230769,0.230769231,0.5,0.5
1070322,93,92.8,93.4,92.4,2354104044,0.785714286,0.214285714,0.5,0.5
1070323,91,90.4,91.6,90.4,5331385445,0.307692308,0.692307692,0.261873462,0.738126538
1070326,89.7,90.2,90.3,89.7,2905271284,0.428571429,0.571428571,0.5,0.5
1070327,91,91.2,91.5,90.7,2740851377,0.5,0.5,0.5,0.5
1070328,90.9,90.1,90.9,90.1,2088647728,0.214285714,0.785714286,0.5,0.5
1070329,90,90,90.6,89.7,2739496880,0.4,0.6,0.414318319,0.548644644
1070330,90.9,91.4,92.3,90.9,3160650158,0.533333333,0.466666667,0.254884132,0.745115868
1070331,90.1,88.5,90.5,88,12140468093,0.75,0.25,0.298720179,0.701279821
1070402,88.5,88.1,89.4,87.5,4835468263,0.545454545,0.454545455,0.252748277,0.747251723
1070403,87.1,87.2,87.5,86.9,5215608752,0.230769231,0.769230769,0.300820696,0.699179304
1070409,86.6,87.4,88,86.5,4977483453,0.444444444,0.555555556,0.5,0.5
1070410,86.8,87,87.5,86.8,3121816992,0.5,0.5,0.404050369,0.579000478
1070411,87.7,87.3,88.9,87.3,3516992083,0.75,0.25,0.459469157,0.540530843
1070412,87.1,86.8,87.5,86.8,3419821772,0.4,0.6,0.440459152,0.558656674
1070413,87,87,87.3,86.9,2282486666,0.666666667,0.333333333,0.5,0.5
1070416,87.1,87.6,88,86.8,2238279729,0.857142857,0.142857143,0.5,0.5
1070417,87.2,86.5,87.3,86.5,3696248140,0.615384615,0.384615385,0.5,0.5
1070418,86.6,84.8,87,84.8,6329366825,0.666666667,0.333333333,0.321687876,0.659562124
1070419,84,85,85.6,82.9,5878505222,0.333333333,0.666666667,0.343342857,0.656657143
1070420,83.8,84,84.4,83.5,2637811293,0.5,0.5,0.5,0.5
1070423,83.6,83,83.9,83,3778169892,0.307692308,0.692307692,0.343422068,0.656577932
1070424,82.3,80.6,82.4,80.4,5840550115,0.235294118,0.764705882,0.5,0.5
1070425,79.9,80.4,80.6,79.5,4033772174,0.210526316,0.789473684,0.267136179,0.732863821
1070426,81.5,80.6,82,80.5,3103084707,0.655172414,0.344827586,0.447137552,0.552862448
1070427,81.4,81.5,81.5,80.8,2256543608,0.636363636,0.363636364,0.446806806,0.553193194
1070430,82.2,82.9,83,81.5,2472563480,0.428571429,0.571428571,0.5,0.5
1070502,83.3,81.8,83.6,81.7,3061708777,0.842105263,0.157894737,0.5,0.5
1070503,80.3,80.1,80.8,80.1,4091084793,0.285714286,0.714285714,0.30100807,0.69899193
1070504,80.1,80.4,80.9,80.1,2021661181,0.421052632,0.578947368,0.309380674,0.672437507
1070507,81.5,81.6,82,80.6,2185074538,0.65,0.35,0.300477748,0.667264188
1070508,81.3,82.6,82.6,81.3,2360714977,0.583333333,0.416666667,0.5,0.5
1070509,81.8,81.8,83.1,81.8,2618012413,0.454545455,0.545454545,0.330125749,0.632837214
1070510,82.3,82.9,83,82.1,2106731741,0.533333333,0.466666667,0.623067883,0.376932117
1070511,84.1,85,85,83.6,4011773225,0.692307692,0.307692308,0.280562894,0.719437106
1070514,90.4,89,90.4,87.7,11415306682,0.657142857,0.342857143,0.335460173,0.664539827
1070515,89,86,89,86,6340052428,0.678571429,0.321428571,0.5,0.5
1070516,85.6,84.6,85.9,84.1,4698013770,0.411764706,0.588235294,0.21922299,0.78077701
1070517,84.8,84.2,85.6,84.2,2405685630,0.666666667,0.333333333,0.308484448,0.691515552
1070518,84.4,83.9,85,83.9,2018466012,0.666666667,0.333333333,0.5,0.5
1070521,84.4,85,85.5,84.4,2039788315,0.578947368,0.421052632,0.5,0.5
1070522,85.1,84,85.4,84,2160920330,0.541666667,0.458333333,0.5,0.5
1070523,84.5,83.6,84.7,83.6,1685766153,0.652173913,0.347826087,0.32551529,0.627973082
1070524,83.5,84.1,84.4,83.5,1927730551,0.714285714,0.285714286,0.146046524,0.853953476
1070525,84.5,86.5,87,84.3,4349587642,0.580645161,0.419354839,0.257285695,0.742714305
1070528,88.2,88.8,88.9,87.8,5793767906,0.625,0.375,0.164259826,0.835740174
1070529,88.9,87.6,89,87.5,3728378098,0.666666667,0.333333333,0.264458452,0.735541548
1070530,86.5,87.4,88.1,86.5,3426672151,0.380952381,0.619047619,0.271738529,0.728261471
1070531,87.4,85.7,88,85.7,7225946419,0.611111111,0.388888889,0.5,0.5
1070601,86.2,86.6,87,86.1,1877229476,0.571428571,0.428571429,0.385933311,0.614066689
1070604,87.5,87.8,88,87.4,3070032201,0.866666667,0.133333333,0.5,0.5
1070605,88,88.1,88.5,87.5,2825673673,0.647058824,0.352941176,0.5,0.5
1070606,88,89.1,89.2,88,4121446312,0.692307692,0.307692308,0.5,0.5
1070607,89.9,91.2,91.2,89.3,8117164569,0.647058824,0.352941176,0.407146006,0.592853994
1070608,91.3,88.3,91.9,88,8998037006,0.72,0.28,0.317358103,0.682641897
1070611,88.1,87.4,88.4,87.1,3511608470,0.375,0.625,0.227768603,0.772231397
1070612,87.3,87.7,88.2,87.1,3966911526,0.533333333,0.466666667,0.306977432,0.693022568
1070613,88,87.8,88.4,87.3,2462466403,0.846153846,0.153846154,0.327570531,0.672429469
1070614,86.8,85.5,87.3,85.5,5435297672,0.5,0.5,0.5,0.5
1070615,84.8,85,85.2,84.5,4679517838,0.5,0.5,0.5,0.5
1070619,83.6,83,84.2,83,5509852111,0.136363636,0.863636364,0.309878365,0.67583592
1070620,82.3,83,83.4,81.8,3931979024,0.413793103,0.586206897,0.5,0.5
1070621,83,82.7,83.5,82.7,2553597039,0.571428571,0.428571429,0.356912228,0.643087772
1070622,82,82.3,82.4,81.8,2739176147,0.589285714,0.410714286,0.269671443,0.730328557
1070625,82.1,81.5,82.2,81.5,2935164491,0.428571429,0.571428571,0.244173466,0.755826534
1070626,80.9,81,81.6,80.3,3373263287,0.363636364,0.636363636,0.339328344,0.660671656
1070627,81.1,80.9,81.5,80.9,2670249405,0.5,0.5,0.5,0.5
1070628,80.9,80.5,81.1,80.3,2280230820,0.592592593,0.407407407,0.256349766,0.743650234
1070629,81.1,83.2,83.2,81,3266758929,0.674418605,0.325581395,0.275671797,0.724328203
1070702,83.3,81,83.3,81,2801225646,0.5,0.5,0.262526623,0.737473377
1070703,81.1,80.7,81.7,80.5,1941693913,0.666666667,0.333333333,0.31437417,0.667107312
1070704,80.8,81.6,81.6,80.8,1417689247,0.166666667,0.833333333,0.5,0.5
1070705,81.7,81.2,81.8,81,1419788710,0.272727273,0.727272727,0.159798323,0.840201677
1070706,80.9,80.5,81.2,80.2,3165975950,0.133333333,0.866666667,0.5,0.5
1070709,81.4,80.8,81.6,80.7,1934894382,0.6,0.4,0.5,0.5
1070710,81.2,80.5,81.3,80.3,2529597690,0.625,0.375,0.340698625,0.659301375
1070711,80.6,81.6,82,80.6,3069033804,0.181818182,0.818181818,0.5,0.5
1070712,80.8,81.2,81.8,80.8,2128826251,0.833333333,0.166666667,0.5,0.5
1070713,81.7,82.9,82.9,81.7,2981263603,0.6,0.4,0.356370944,0.643629056
1070716,83,82.8,83.4,82.8,2060074853,0.454545455,0.545454545,0.267329393,0.732670607
1070717,82.9,82.9,83.5,82.5,1967617066,0.44,0.56,0.5,0.5
1070718,83.8,84.1,84.4,83.4,3921547547,0.6,0.4,0.455347659,0.544652341
1070719,84.5,85.2,85.2,84.3,3304596972,0.55,0.45,0.5,0.5
1070720,85.5,85.3,85.8,84.2,3317339303,0.666666667,0.333333333,0.5,0.5
1070723,85.6,85.5,85.7,84.9,3051215034,0.538461538,0.461538462,0.428887753,0.571112247
1070724,85.1,85.2,86,85,5538047893,0.4,0.6,0.418443012,0.581556988
1070725,82.8,82.7,83.2,82.4,3142501721,0.444444444,0.555555556,0.408656762,0.591343238
1070726,82.5,83.5,83.5,82.2,2217911757,0.75,0.25,0.226185117,0.773814883
1070727,83.3,83.2,83.7,83,1978245859,0.5,0.5,0.313022777,0.686977223
1070730,83.4,84.2,84.3,83.1,3115512572,0.714285714,0.285714286,0.5,0.5
1070731,83.6,83.8,84,83.4,2172008222,0.272727273,0.727272727,0.5,0.5
1070801,83.9,84.1,84.3,83.5,2563028560,0.75,0.25,0.5,0.5
1070802,84.5,82.8,84.5,82.6,2554483656,0.5,0.5,0.255031162,0.744968838
1070803,83.6,83.8,83.8,83,1930053935,0.631578947,0.368421053,0.418936822,0.581063178
1070806,83.6,84.6,84.9,83.6,1952682416,0.375,0.625,0.468714904,0.531285096
1070807,85.2,84.4,85.2,84.4,2635379676,0.5,0.5,0.5,0.5
1070808,85,85,85.1,84.4,2774938551,0.571428571,0.428571429,0.5,0.5
1070809,85.6,85.2,85.6,85,2220494242,0.363636364,0.636363636,0.5,0.5
1070810,85.4,85.9,86,85.3,2857489450,0.545454545,0.454545455,0.260948433,0.739051567
1070813,85.9,83.8,86,83.5,2978768364,0.357142857,0.642857143,0.492697469,0.423969197
1070814,83.1,81.3,83.1,80.8,6052300499,0.304347826,0.695652174,0.27127826,0.72872174
1070815,81,81.1,81.5,80.3,3807510462,0.380952381,0.619047619,0.317009061,0.669292309
1070816,81,81.2,81.8,80.3,2124582015,0.315789474,0.684210526,0.216308461,0.783691539
1070817,82,81.1,82.1,81.1,1945395682,0.769230769,0.230769231,0.328492616,0.671507384
1070820,81.1,81,81.6,81,1723822723,0.818181818,0.181818182,0.485490012,0.514509988
1070821,81.2,81,81.3,81,1766062240,0.625,0.375,0.277739661,0.722260339
1070822,81.2,81.7,81.9,81.2,1399072074,0.571428571,0.428571429,0.235677112,0.764322888
1070823,82.1,81.8,82.1,81,1734125085,0.625,0.375,0.5,0.5
1070824,81.5,81.1,81.6,80.5,1739721400,0.416666667,0.583333333,0.5,0.5
1070827,81.1,81,81.3,80.8,1612991811,1,0,0.394586753,0.605413247
1070828,81.3,81.2,81.5,81,1875100803,0.888888889,0.111111111,0.259093899,0.740906101
1070829,81.2,81.4,81.4,81.1,1773227509,0.818181818,0.181818182,0.5,0.5
1070830,81.6,80.9,81.6,80.9,2183760280,0.454545455,0.545454545,0.41532983,0.543003503
1070831,80.7,80.5,80.8,80.3,3488411600,0.363636364,0.636363636,0.404566684,0.585629395
1070903,80.7,80.1,80.7,80.1,1963318505,0.615384615,0.384615385,0.096382644,0.903617356
1070904,80.2,80.1,80.5,80.1,1402957618,0.5,0.5,0.379839265,0.620160735
1070905,80.5,80.1,80.5,80.1,2272292062,0.555555556,0.444444444,0.5,0.5
1070906,80,79.3,80.1,79.1,3533952933,0.571428571,0.428571429,0.311342069,0.688657931
1070907,79.1,77.7,79.1,77.5,5219532566,0.473684211,0.526315789,0.243315046,0.756684954
1070910,77.4,75.1,77.5,74.8,6529307947,0.5,0.5,0.395448638,0.604551362
1070911,75.4,77.7,77.7,75.4,3862305230,0.472222222,0.527777778,0.233797207,0.766202793
1070912,78,77,78.3,76.6,3398573056,0.238095238,0.761904762,0.515761072,0.484238928
1070913,77,76,77,75.8,2810232167,0.5625,0.4375,0.389133451,0.610866549
1070914,76.7,77.9,78,76.7,2596809922,0.75,0.25,0.41167436,0.58832564
1070917,78,77.8,78,77.5,1202724926,0.647058824,0.352941176,0.169080872,0.830919128
1070918,77.1,75.8,77.2,75.8,2644862329,0.666666667,0.333333333,0.26967197,0.714455014
1070919,76.2,76.4,76.5,75.8,2329728500,0.714285714,0.285714286,0.5,0.5
1070920,76.2,75.6,76.3,75.2,2013268919,0.583333333,0.416666667,0.5,0.5
1070921,75.8,75.8,76.2,75.1,4041692097,0.846153846,0.153846154,0.281172162,0.718827838
1070925,75.5,76.1,76.3,75.2,1580166880,0.733333333,0.266666667,0.5,0.5
1070926,76.8,77.3,77.9,76.5,2500468333,0.384615385,0.615384615,0.309547557,0.690452443
1070927,77.5,78.7,78.7,77.3,2400029461,0.294117647,0.705882353,0.5,0.5
1070928,78.9,79.2,79.5,78.1,3017084198,1,0,0.5,0.5
1071001,79.9,79.9,80.4,79.6,2213853060,0.75,0.25,0.404601278,0.595398722
1071002,80.3,78.1,80.4,78.1,3144463376,0.636363636,0.363636364,0.5,0.5
1071003,78.1,77.8,78.2,77.6,2315818630,0.818181818,0.181818182,0.5,0.5
1071004,77.7,76.2,77.8,76.2,2322411767,0.5,0.5,0.399278121,0.600721879
1071005,76.2,75.6,76.5,75.2,2548528188,0.2,0.8,0.5,0.5
1071008,75.4,75.5,76.1,75.3,1496082274,0.3,0.7,0.377412561,0.622587439
1071009,75.7,75.3,76,75.3,1662200828,0.533333333,0.466666667,0.197688521,0.802311479
1071011,72.2,70.1,72.3,70,7625976678,0.461538462,0.538461538,0.404604464,0.595395536
1071012,70,71.9,72,69.7,3748639182,0.357142857,0.642857143,0.5,0.5
1071015,71.2,70.5,71.2,70.2,2940268543,0.4375,0.5625,0.318646365,0.681353635
1071016,70.1,70.4,70.5,70,3891573947,0.4375,0.5625,0.300767394,0.680364682
1071017,70.7,68.1,71,68.1,6194723900,0.4,0.6,0.240450119,0.759549881
1071026,79.8,76.2,79.8,75.5,7361023903,0.44,0.56,0.383087125,0.616912875
1071029,78.2,75.5,78.2,75.5,2951213295,0.5,0.5,0.5,0.5
1071030,75.5,76.4,76.5,75.3,1926689281,0.636363636,0.363636364,0.466937406,0.533062594
1071031,78.1,78.8,78.8,77.7,3025383578,0.538461538,0.461538462,0.5,0.5
1071101,79,79.9,80,78.7,2210830961,0.25,0.75,0.204862892,0.795137108
1071102,79.7,81,81.6,78.7,2936829536,0.2,0.8,0.309143848,0.690856152
1071105,81,80,81,79.5,1803389760,0.571428571,0.428571429,0.276660345,0.723339655
1071106,79.5,77.3,79.6,77.1,2126849941,0.294117647,0.705882353,0.213243679,0.776003633
1071107,78.4,77.9,78.4,77.4,1858258498,0.428571429,0.571428571,0.200633563,0.799366437
1071108,78.2,76.6,78.4,76.6,2350023974,0.580645161,0.419354839,0.203259385,0.796740615
1071109,76.5,76.1,76.6,75.5,2272315726,0.333333333,0.666666667,0.437826722,0.562173278
1071112,75.9,76.2,76.9,75.8,1679299499,0.1,0.9,0.5,0.5
1071113,74.4,74.4,74.8,73.8,2355103546,0.25,0.75,0.412359651,0.587640349
1071114,74.6,73.3,74.7,73,2598272789,0.5,0.5,0.381918991,0.576414342
1071115,73.3,74.5,75.4,72.5,2781986697,0.25,0.75,0.380802048,0.619197952
1071116,74.9,74.3,75,73.8,1779188408,0.5,0.5,0.5,0.5
1071119,73.7,73.4,73.8,73.1,2170532689,0.777777778,0.222222222,0.197690076,0.802309924
1071120,72,71,72.7,71,2960763006,0.333333333,0.666666667,0.353769741,0.646230259
1071121,69,70.6,70.9,68.9,3021077277,0.269230769,0.730769231,0.215690868,0.784309132
1071122,70.6,69.5,71,69.4,2380220840,0.411764706,0.588235294,0.36666149,0.63333851
1071123,69.9,70,70.4,69.6,1653629295,0.357142857,0.642857143,0.209772492,0.778322746
1071126,71.3,71,71.5,70.6,1820699986,0.578947368,0.421052632,0.24101963,0.75898037
1071127,71,70.7,71,70.1,1723970365,0.62962963,0.37037037,0.309077757,0.690922243
1071128,71,73.1,73.4,71,3524192489,0.526315789,0.473684211,0.2154874,0.7845126
1071129,74.4,72.4,74.5,72.4,3248333815,0.555555556,0.444444444,0.5,0.5
1071130,72.6,71.9,73.9,71.9,5770124397,0.5,0.5,0.5,0.5
1071203,73.1,74,74.3,73.1,3300697952,0.684210526,0.315789474,0.298384547,0.701615453
1071204,74,73.4,74,73.1,1721144064,0.285714286,0.714285714,0.272084699,0.727915301
1071205,72.3,71.6,72.5,71.5,1721015724,0.347826087,0.652173913,0.247743646,0.752256354
1071206,70.3,69,71,68.8,5173756905,0.4,0.6,0.299567465,0.700432535
1071207,69.2,69.1,69.6,69.1,2065631101,0.7,0.3,0.5,0.5
1071210,68.2,67.7,68.4,67.6,2322581768,0.347826087,0.652173913,0.405910447,0.594089553
1071211,68.5,68.4,69.2,68.4,1913157049,0.714285714,0.285714286,0.532784734,0.433881932
1071212,70.5,71.2,71.7,70.1,3699121588,0.76,0.24,0.554607879,0.445392121
1071213,71.2,73,73,71.2,3364791174,0.7,0.3,0.10161094,0.89838906
1071214,72.6,71.5,72.6,71.1,2267067945,0.333333333,0.666666667,0.5,0.5
1071217,71.6,71.1,72.2,71.1,1275940487,0.111111111,0.888888889,0.194913788,0.805086212
1071218,70.5,70.8,70.8,70.1,1618690443,0.4,0.6,0.5,0.5
1071219,70.9,71.8,71.8,70.8,1281356965,0.875,0.125,0.5,0.5
1071220,71.1,71.5,72.2,70.9,1805594510,0.470588235,0.529411765,0.5,0.5
